host_id,host_name,host_response_rate,host_is_superhost,host_total_listings_count,host_identity_verified,license,host_since,host_since_years_months
331846889,Lina,100%,TRUE,2,Verified,Unlicensed,2020-01-29,"4 years, 9 months"
4428278,Rohit,,FALSE,2,Verified,Unlicensed,2012-12-17,"11 years, 10 months"
26358792,Brian,100%,FALSE,2,Verified,Unlicensed,2015-01-19,"9 years, 9 months"
499364544,Tammy,,FALSE,1,Verified,Unlicensed,2023-02-03,"1 years, 9 months"
12004780,Carina,,FALSE,2,Verified,Unlicensed,2014-02-06,"10 years, 9 months"
137292,Sunder,,FALSE,1,Verified,Unlicensed,2010-06-02,"14 years, 5 months"
2990829,Geoffrey,,FALSE,1,Verified,Unlicensed,2012-07-19,"12 years, 3 months"
189237804,Kadeen,,FALSE,3,Verified,Unlicensed,2018-05-12,"6 years, 5 months"
236421,Jessica,,FALSE,4,Verified,Unlicensed,2010-09-16,"14 years, 1 months"
42379690,David,,FALSE,2,Unverified,Exempt,2015-08-24,"9 years, 2 months"
8198,Monica,,FALSE,1,Verified,Unlicensed,2009-02-19,"15 years, 8 months"
199341999,Jefferson,100%,FALSE,1,Verified,Unlicensed,2018-07-02,"6 years, 4 months"
39338516,Valeria,,FALSE,1,Verified,Unlicensed,2015-07-23,"9 years, 3 months"
386744710,Howard,,FALSE,2,Unverified,Exempt,2021-01-31,"3 years, 9 months"
3206521,Dee,100%,FALSE,3,Verified,Unlicensed,2012-08-09,"12 years, 2 months"
293394,Rachel,,FALSE,1,Verified,Unlicensed,2010-11-20,"13 years, 11 months"
520392201,Isabella,100%,FALSE,1,Verified,Unlicensed,2023-06-16,"1 years, 4 months"
108030899,Frank,90%,FALSE,3,Verified,OSE-STRREG-0001266,2016-12-21,"7 years, 10 months"
14495913,Justin,100%,TRUE,2,Unverified,Unlicensed,2014-04-20,"10 years, 6 months"
377927455,Aar,,FALSE,1,Verified,Unlicensed,2020-12-02,"3 years, 11 months"
171180680,Patrick,,TRUE,5,Verified,Unlicensed,2018-02-01,"6 years, 9 months"
354181313,Martha,0%,FALSE,2,Verified,Unlicensed,2020-07-07,"4 years, 4 months"
440143258,Ahshar,,FALSE,4,Verified,Unlicensed,2022-01-12,"2 years, 9 months"
6744636,Ari,100%,TRUE,1,Verified,OSE-STRREG-0000440,2013-06-04,"11 years, 5 months"
444415151,Charlie,,FALSE,2,Unverified,Unlicensed,2022-02-10,"2 years, 8 months"
356658410,Richard,,FALSE,1,Verified,Unlicensed,2020-07-16,"4 years, 3 months"
40640586,Gary,100%,FALSE,2,Verified,Unlicensed,2015-08-05,"9 years, 3 months"
5822377,Shunan,100%,TRUE,2,Verified,Unlicensed,2013-04-08,"11 years, 7 months"
237113187,Jian,100%,TRUE,1,Verified,Unlicensed,2019-01-16,"5 years, 9 months"
144490686,Kamil,,FALSE,1,Verified,Unlicensed,2017-08-05,"7 years, 3 months"
2681924,Lauren,,FALSE,2,Verified,Unlicensed,2012-06-19,"12 years, 4 months"
2277487,Henrik,,FALSE,1,Verified,Unlicensed,2012-05-02,"12 years, 6 months"
110184707,Kyle,,FALSE,3,Verified,Unlicensed,2017-01-06,"7 years, 10 months"
507766674,Yuriy,,FALSE,1,Verified,Unlicensed,2023-03-30,"1 years, 7 months"
3549531,Jeremy,,FALSE,1,Verified,Unlicensed,2012-09-12,"12 years, 1 months"
663384,Irena,100%,FALSE,1,Verified,OSE-STRREG-0002027,2011-06-04,"13 years, 5 months"
263688937,Jason,0%,FALSE,1,Unverified,Unlicensed,2019-05-23,"5 years, 5 months"
6116669,Biagio,100%,FALSE,3,Unverified,Unlicensed,2013-04-27,"11 years, 6 months"
537145098,The Benjamin Royal Sonesta New York,98%,FALSE,1,Verified,Exempt,2023-09-14,"1 years, 1 months"
131886,Chelsea,,FALSE,4,Unverified,Unlicensed,2010-05-25,"14 years, 5 months"
5271655,Aziz,,FALSE,1,Verified,Unlicensed,2013-02-28,"11 years, 8 months"
37352135,Sigfrido,,FALSE,4,Verified,Unlicensed,2015-07-02,"9 years, 4 months"
414627,Charlotte,,FALSE,2,Verified,Unlicensed,2011-02-28,"13 years, 8 months"
509602142,Karen,25%,TRUE,3,Verified,Unlicensed,2023-04-11,"1 years, 6 months"
59952314,Cheyenne,67%,FALSE,1,Verified,Unlicensed,2016-02-22,"8 years, 8 months"
22029145,Casey Ann,60%,FALSE,1,Verified,Unlicensed,2014-10-02,"10 years, 1 months"
23301337,Jinx,100%,FALSE,3,Verified,Unlicensed,2014-11-03,"10 years, 0 months"
76013805,Natalia,,FALSE,1,Verified,Unlicensed,2016-06-05,"8 years, 5 months"
551745057,Gail,,FALSE,1,Verified,Unlicensed,2023-12-19,"0 years, 10 months"
47929185,Azrael,100%,FALSE,3,Verified,Unlicensed,2015-11-01,"9 years, 0 months"
80561485,Gabriela,,FALSE,3,Verified,Unlicensed,2016-06-28,"8 years, 4 months"
535128,Juliana,,FALSE,1,Verified,Unlicensed,2011-04-25,"13 years, 6 months"
3662459,Barry,100%,FALSE,3,Verified,Unlicensed,2012-09-24,"12 years, 1 months"
467596753,Keeng-Shilo,,TRUE,1,Verified,Unlicensed,2022-07-04,"2 years, 4 months"
3977693,Oliver,,FALSE,1,Verified,Unlicensed,2012-10-25,"12 years, 0 months"
513344154,Kierra,100%,FALSE,1,Verified,Unlicensed,2023-05-05,"1 years, 6 months"
3891399,Anthony,,FALSE,1,Verified,Unlicensed,2012-10-16,"12 years, 0 months"
7053015,Gabriela,60%,FALSE,4,Verified,OSE-STRREG-0001738,2013-06-22,"11 years, 4 months"
52043,Patrick,,FALSE,2,Verified,Unlicensed,2009-11-06,"15 years, 0 months"
4105376,Luis,,FALSE,2,Verified,Unlicensed,2012-11-09,"11 years, 12 months"
2282355,Ivana,,FALSE,1,Unverified,Unlicensed,2012-05-03,"12 years, 6 months"
11163915,Marie-Hélène & Rick,,FALSE,1,Unverified,Unlicensed,2014-01-09,"10 years, 10 months"
26710027,Sara,,FALSE,1,Unverified,Unlicensed,2015-01-25,"9 years, 9 months"
21247073,Bowie,,FALSE,3,Verified,Unlicensed,2014-09-12,"10 years, 1 months"
24454906,Kristopher,,FALSE,1,Verified,Unlicensed,2014-12-03,"9 years, 11 months"
2119928,Rachael,,FALSE,1,Verified,Unlicensed,2012-04-11,"12 years, 6 months"
4765290,Emily,,FALSE,2,Verified,Unlicensed,2013-01-19,"11 years, 9 months"
5771331,Alex,,FALSE,1,Verified,Unlicensed,2013-04-04,"11 years, 7 months"
536452262,Altagracia,100%,FALSE,1,Verified,Unlicensed,2023-09-10,"1 years, 1 months"
10283677,Emma,,FALSE,5,Verified,Unlicensed,2013-11-26,"10 years, 11 months"
9928037,Elliot,,FALSE,1,Verified,Unlicensed,2013-11-10,"10 years, 12 months"
1762555,Arti,,FALSE,1,Verified,Unlicensed,2012-02-16,"12 years, 8 months"
1010344,Ian & Sady,,FALSE,3,Verified,Unlicensed,2011-08-23,"13 years, 2 months"
27072226,Winona,,FALSE,1,Verified,Unlicensed,2015-02-01,"9 years, 9 months"
6970733,Laurence,,FALSE,1,Verified,Unlicensed,2013-06-17,"11 years, 4 months"
19359650,Julian,,FALSE,1,Verified,Unlicensed,2014-08-02,"10 years, 3 months"
48381271,Andrew,,FALSE,1,Unverified,Unlicensed,2015-11-07,"8 years, 12 months"
123736313,Houda,,FALSE,1,Verified,Unlicensed,2017-04-01,"7 years, 7 months"
9051298,Lydiah,,FALSE,3,Verified,Unlicensed,2013-09-25,"11 years, 1 months"
482242,Roy,,FALSE,1,Unverified,Unlicensed,2011-04-03,"13 years, 7 months"
22831759,Ruth,,FALSE,1,Verified,Unlicensed,2014-10-22,"10 years, 0 months"
10366196,Matt,,FALSE,2,Verified,Unlicensed,2013-12-01,"10 years, 11 months"
6683775,Sophia,,FALSE,1,Unverified,Unlicensed,2013-06-01,"11 years, 5 months"
4940167,Theodora,,FALSE,4,Verified,Unlicensed,2013-02-02,"11 years, 9 months"
15636404,Anneta,,FALSE,2,Verified,Unlicensed,2014-05-17,"10 years, 5 months"
4084075,Taz And Nayyirah,,FALSE,1,Verified,Unlicensed,2012-11-07,"11 years, 12 months"
514016472,Luis,,FALSE,4,Verified,Unlicensed,2023-05-09,"1 years, 5 months"
357533,Mika,,FALSE,1,Verified,Unlicensed,2011-01-22,"13 years, 9 months"
7361593,Samantha,,FALSE,2,Verified,Unlicensed,2013-07-08,"11 years, 4 months"
276713973,Daniel,100%,FALSE,2,Verified,Unlicensed,2019-07-17,"5 years, 3 months"
738918,Birgitta,100%,TRUE,4,Verified,Unlicensed,2011-06-24,"13 years, 4 months"
881214,Mysia,,FALSE,4,Verified,Unlicensed,2011-07-27,"13 years, 3 months"
1465030,Gautam,,FALSE,2,Unverified,Unlicensed,2011-12-02,"12 years, 11 months"
16245979,Karima,,FALSE,4,Verified,Unlicensed,2014-06-01,"10 years, 5 months"
7130382,Walter,,FALSE,3,Verified,Unlicensed,2013-06-26,"11 years, 4 months"
23383529,Joseph,,FALSE,1,Verified,Unlicensed,2014-11-05,"10 years, 0 months"
17425386,Jeffrey,,FALSE,1,Unverified,OSE-STRREG-0001570,2014-06-29,"10 years, 4 months"
174304501,Araz,100%,TRUE,1,Verified,OSE-STRREG-0002420,2018-02-20,"6 years, 8 months"
16499705,John,,FALSE,1,Verified,Unlicensed,2014-06-07,"10 years, 5 months"
7125872,Joe,,FALSE,1,Unverified,Unlicensed,2013-06-26,"11 years, 4 months"
1330500,Dayna,,FALSE,2,Unverified,Unlicensed,2011-10-24,"13 years, 0 months"
459806934,Shelieza,100%,TRUE,2,Verified,ose-strreg-0000665,2022-05-18,"2 years, 5 months"
554078259,Peter,,FALSE,2,Verified,Unlicensed,2024-01-02,"0 years, 10 months"
3355679,Roxanne,,FALSE,1,Unverified,Unlicensed,2012-08-24,"12 years, 2 months"
20700765,Mike,,FALSE,5,Verified,Unlicensed,2014-08-29,"10 years, 2 months"
7777902,Zachary,,FALSE,1,Verified,Unlicensed,2013-07-28,"11 years, 3 months"
26951191,Charles,100%,FALSE,3,Verified,Unlicensed,2015-01-30,"9 years, 9 months"
2350439,Ashley,100%,FALSE,2,Verified,Unlicensed,2012-05-11,"12 years, 5 months"
32228799,Danielle,100%,FALSE,1,Verified,OSE-STRREG-0001809,2015-04-29,"9 years, 6 months"
2105276,Leo,,FALSE,1,Verified,Unlicensed,2012-04-10,"12 years, 7 months"
29565327,Suzanne,88%,FALSE,1,Unverified,Unlicensed,2015-03-18,"9 years, 7 months"
644941,Miya,,FALSE,1,Verified,Unlicensed,2011-05-30,"13 years, 5 months"
266210,Charles,,FALSE,2,Verified,Unlicensed,2010-10-19,"14 years, 0 months"
83761478,Eli,100%,FALSE,1,Verified,Unlicensed,2016-07-14,"8 years, 3 months"
79886089,Stephanie,,FALSE,1,Verified,Unlicensed,2016-06-25,"8 years, 4 months"
54916579,David,,FALSE,1,Verified,Unlicensed,2016-01-16,"8 years, 9 months"
143004891,Henry,,FALSE,1,Verified,Unlicensed,2017-07-28,"7 years, 3 months"
148242106,Jon,100%,FALSE,2,Verified,Unlicensed,2017-08-29,"7 years, 2 months"
11539672,Thomas,,FALSE,1,Verified,Unlicensed,2014-01-22,"10 years, 9 months"
15821855,Tessa,,FALSE,2,Verified,Unlicensed,2014-05-21,"10 years, 5 months"
10683147,Keefe,,FALSE,1,Verified,Unlicensed,2013-12-17,"10 years, 10 months"
22893778,Hila,,FALSE,1,Verified,Unlicensed,2014-10-23,"10 years, 0 months"
598167,Michael,,Not Available,4,Verified,Unlicensed,2011-05-17,"13 years, 5 months"
9229424,John,,FALSE,1,Verified,Unlicensed,2013-10-04,"11 years, 1 months"
12773532,Idan,,FALSE,1,Verified,Unlicensed,2014-03-03,"10 years, 8 months"
3173210,Jan,100%,TRUE,4,Verified,Unlicensed,2012-08-06,"12 years, 3 months"
19644902,Russell,,FALSE,1,Verified,Unlicensed,2014-08-07,"10 years, 3 months"
151953615,Mauricio,100%,FALSE,6,Verified,Unlicensed,2017-09-24,"7 years, 1 months"
4244200,Claire,,FALSE,1,Verified,Unlicensed,2012-11-25,"11 years, 11 months"
23659408,Marcello,,FALSE,1,Unverified,Unlicensed,2014-11-12,"9 years, 11 months"
1845333,Annabel,,FALSE,3,Unverified,Unlicensed,2012-03-02,"12 years, 8 months"
17151343,Ayodele,100%,TRUE,1,Verified,OSE-STRREG-0000501,2014-06-23,"10 years, 4 months"
10103520,Graham,,FALSE,1,Verified,Unlicensed,2013-11-18,"10 years, 11 months"
508106944,Ratsami,,FALSE,2,Verified,Unlicensed,2023-04-01,"1 years, 7 months"
21685221,Sael,,FALSE,2,Unverified,Unlicensed,2014-09-23,"10 years, 1 months"
25439443,Joel,,FALSE,2,Verified,Unlicensed,2014-12-31,"9 years, 10 months"
151654,Brad,,FALSE,2,Verified,Unlicensed,2010-06-24,"14 years, 4 months"
6707119,Parnell,,FALSE,2,Verified,Unlicensed,2013-06-02,"11 years, 5 months"
9197440,Ana,,FALSE,1,Verified,Unlicensed,2013-10-02,"11 years, 1 months"
10534508,Amanda,,FALSE,2,Verified,Unlicensed,2013-12-09,"10 years, 11 months"
45384,Nicole,,FALSE,2,Verified,Unlicensed,2009-10-12,"15 years, 0 months"
10545845,Evan,,FALSE,1,Verified,Unlicensed,2013-12-10,"10 years, 11 months"
17820079,Kent,,FALSE,1,Verified,Unlicensed,2014-07-08,"10 years, 4 months"
636319,Roger,,FALSE,2,Verified,Unlicensed,2011-05-28,"13 years, 5 months"
2401823,Erin,,FALSE,2,Verified,Unlicensed,2012-05-17,"12 years, 5 months"
25968714,Arcilesi Homberg,,FALSE,2,Unverified,Unlicensed,2015-01-11,"9 years, 9 months"
177353847,East Village,70%,FALSE,4,Verified,Unlicensed,2018-03-08,"6 years, 8 months"
14905237,Tina,,FALSE,1,Verified,Unlicensed,2014-04-29,"10 years, 6 months"
22578720,Danielle,,FALSE,1,Verified,Unlicensed,2014-10-15,"10 years, 0 months"
23538896,DeeDee,,FALSE,1,Unverified,Unlicensed,2014-11-09,"9 years, 12 months"
3800548,Phoebe,,FALSE,1,Verified,Unlicensed,2012-10-08,"12 years, 0 months"
383480316,Johnny,,FALSE,1,Unverified,Unlicensed,2021-01-07,"3 years, 10 months"
523931792,Rabeya,90%,FALSE,6,Verified,Unlicensed,2023-07-05,"1 years, 4 months"
17249397,Sushant,,FALSE,3,Verified,Unlicensed,2014-06-25,"10 years, 4 months"
8772693,Billy,,FALSE,2,Verified,Unlicensed,2013-09-11,"11 years, 1 months"
4964682,Luis And Oriana,,TRUE,1,Verified,Unlicensed,2013-02-04,"11 years, 9 months"
6489789,Tim,,FALSE,1,Verified,Unlicensed,2013-05-20,"11 years, 5 months"
3339901,Meghan,,FALSE,1,Verified,Unlicensed,2012-08-22,"12 years, 2 months"
6285979,Alexandra,,FALSE,1,Verified,Unlicensed,2013-05-08,"11 years, 6 months"
9928808,Erica And Abhik,,FALSE,1,Verified,Unlicensed,2013-11-10,"10 years, 12 months"
4393358,Cj,,FALSE,1,Verified,Unlicensed,2012-12-12,"11 years, 10 months"
21694428,Elvis,,FALSE,1,Verified,Unlicensed,2014-09-23,"10 years, 1 months"
25379501,Rivka,,FALSE,2,Verified,Unlicensed,2014-12-30,"9 years, 10 months"
10411521,Matt,,FALSE,1,Unverified,Unlicensed,2013-12-03,"10 years, 11 months"
24030482,Eddie,,FALSE,1,Unverified,Unlicensed,2014-11-22,"9 years, 11 months"
6470787,Franklin,,FALSE,1,Verified,Unlicensed,2013-05-19,"11 years, 5 months"
9446761,Paul,,FALSE,1,Verified,Unlicensed,2013-10-15,"11 years, 0 months"
463217904,Annmarie,,FALSE,6,Unverified,Unlicensed,2022-06-08,"2 years, 4 months"
153284967,Issa,0%,FALSE,2,Verified,Unlicensed,2017-10-04,"7 years, 1 months"
15523,Vadim,0%,FALSE,2,Verified,Unlicensed,2009-05-01,"15 years, 6 months"
157786961,Enrique,,FALSE,4,Verified,Unlicensed,2017-11-07,"6 years, 12 months"
59642348,James,100%,TRUE,3,Unverified,OSE-STRREG-0002054,2016-02-20,"8 years, 8 months"
498897848,Grace,90%,TRUE,2,Verified,Unlicensed,2023-01-31,"1 years, 9 months"
477651751,Pascal,100%,TRUE,3,Verified,Unlicensed,2022-09-01,"2 years, 2 months"
27974363,Ima,100%,FALSE,1,Verified,Unlicensed,2015-02-18,"9 years, 8 months"
227919091,Flyn,,FALSE,3,Verified,Unlicensed,2018-11-27,"5 years, 11 months"
31675601,Sophie,100%,TRUE,4,Unverified,Unlicensed,2015-04-21,"9 years, 6 months"
441084094,Isaac,100%,TRUE,2,Verified,OSE-STRREG-0000327,2022-01-18,"2 years, 9 months"
13230788,Andrew,100%,TRUE,3,Verified,OSE-STRREG-0001942,2014-03-17,"10 years, 7 months"
59040996,Antonio,90%,FALSE,2,Verified,OSE-STRREG-0000781,2016-02-16,"8 years, 8 months"
15009272,Yolanda,,FALSE,3,Verified,Unlicensed,2014-05-02,"10 years, 6 months"
43121487,Natalia,,FALSE,2,Unverified,Unlicensed,2015-09-01,"9 years, 2 months"
351371283,Keke,,FALSE,1,Verified,Unlicensed,2020-06-22,"4 years, 4 months"
1815471,Pedro Juan,,FALSE,8,Verified,Unlicensed,2012-02-26,"12 years, 8 months"
371490719,Miguel,100%,FALSE,3,Verified,OSE-STRREG-0002455,2020-10-11,"4 years, 0 months"
492757683,Lawrence,100%,TRUE,1,Unverified,Unlicensed,2022-12-25,"1 years, 10 months"
756173,Laura,96%,TRUE,6,Verified,OSE-STRREG-0000043,2011-06-28,"13 years, 4 months"
67054959,Paola,100%,FALSE,5,Verified,Unlicensed,2016-04-13,"8 years, 6 months"
223393782,Mercedes,,FALSE,1,Unverified,Unlicensed,2018-10-30,"6 years, 0 months"
55183922,Corey,70%,FALSE,2,Verified,OSE-STRREG-0001512,2016-01-18,"8 years, 9 months"
369309284,Elliot,100%,TRUE,1,Verified,Unlicensed,2020-09-25,"4 years, 1 months"
158781381,Samuel,100%,TRUE,2,Verified,OSE-STRREG-0002191,2017-11-15,"6 years, 11 months"
127531580,Deyana,100%,TRUE,1,Verified,OSE-STRREG-0001386,2017-04-25,"7 years, 6 months"
4375988,Keturah,90%,TRUE,5,Verified,OSE-STRREG-0000487,2012-12-10,"11 years, 11 months"
87603721,Vanessa,100%,FALSE,1,Unverified,OSE-STRREG-0001189,2016-08-02,"8 years, 3 months"
400792052,Carolle,,FALSE,1,Verified,Unlicensed,2021-05-09,"3 years, 5 months"
80470317,Sergey,100%,FALSE,4,Unverified,Unlicensed,2016-06-28,"8 years, 4 months"
529898329,Evelyn,100%,FALSE,5,Verified,Unlicensed,2023-08-04,"1 years, 3 months"
2629017,Michelle,100%,TRUE,4,Verified,Unlicensed,2012-06-13,"12 years, 4 months"
96489041,Aaron,100%,FALSE,3,Verified,Unlicensed,2016-09-23,"8 years, 1 months"
176899233,Vicky,100%,TRUE,3,Verified,Unlicensed,2018-03-06,"6 years, 8 months"
3693307,Matthew,,FALSE,1,Unverified,Unlicensed,2012-09-27,"12 years, 1 months"
33908710,Sarah,100%,TRUE,1,Verified,Unlicensed,2015-05-21,"9 years, 5 months"
37170601,Petros,100%,FALSE,8,Verified,Unlicensed,2015-06-30,"9 years, 4 months"
201900745,Ramia,67%,TRUE,1,Verified,Unlicensed,2018-07-12,"6 years, 3 months"
128940676,Ala,67%,TRUE,5,Verified,Unlicensed,2017-05-05,"7 years, 6 months"
489961507,Ramon,100%,FALSE,4,Verified,Unlicensed,2022-12-02,"1 years, 11 months"
5435208,Rose,100%,TRUE,1,Verified,OSE-STRREG-0002092,2013-03-12,"11 years, 7 months"
127628491,Larry,100%,TRUE,3,Verified,OSE-STRREG-0002271,2017-04-26,"7 years, 6 months"
513269601,Sherryl,100%,TRUE,1,Verified,OSE-STRREG-0000917,2023-05-05,"1 years, 6 months"
536643809,David And Mila,100%,TRUE,4,Verified,Exempt,2023-09-11,"1 years, 1 months"
224687317,Sida,100%,Not Available,9,Verified,Unlicensed,2018-11-07,"5 years, 12 months"
365608558,Juana,100%,TRUE,2,Verified,Unlicensed,2020-09-02,"4 years, 2 months"
526355093,Andres,100%,TRUE,2,Verified,Unlicensed,2023-07-17,"1 years, 3 months"
480471392,Isabella,100%,TRUE,1,Verified,Unlicensed,2022-09-21,"2 years, 1 months"
570791336,Andrea,100%,FALSE,2,Verified,Unlicensed,2024-04-05,"0 years, 7 months"
3997164,Tabs,0%,FALSE,5,Verified,Unlicensed,2012-10-28,"12 years, 0 months"
38690873,Kevin,100%,TRUE,1,Verified,Unlicensed,2015-07-16,"9 years, 3 months"
67480949,Dawa,100%,FALSE,4,Verified,OSE-STRREG-0001153,2016-04-16,"8 years, 6 months"
490871569,Syed,,FALSE,1,Verified,Unlicensed,2022-12-09,"1 years, 11 months"
594175553,Kenya,,FALSE,1,Unverified,OSE-STRREG-0001363,2024-08-04,"0 years, 3 months"
1406773,Eyal And Amy,50%,FALSE,1,Verified,Unlicensed,2011-11-14,"12 years, 11 months"
9460898,Arman,100%,TRUE,1,Verified,OSE-STRREG-0000219,2013-10-16,"11 years, 0 months"
339284067,Jonathan,100%,FALSE,2,Unverified,Unlicensed,2020-02-27,"4 years, 8 months"
456935537,Julia,,FALSE,5,Verified,Unlicensed,2022-05-01,"2 years, 6 months"
26346459,Mercedes,,FALSE,3,Unverified,Unlicensed,2015-01-19,"9 years, 9 months"
343392778,Galina,0%,FALSE,2,Verified,Unlicensed,2020-04-07,"4 years, 7 months"
488010446,Sara,100%,TRUE,7,Verified,OSE-STRREG-0000694,2022-11-16,"1 years, 11 months"
107208678,Samuel,,FALSE,1,Verified,Unlicensed,2016-12-14,"7 years, 10 months"
17658078,Richard,,FALSE,3,Verified,Unlicensed,2014-07-05,"10 years, 4 months"
135412962,Charlie,,TRUE,3,Verified,Unlicensed,2017-06-16,"7 years, 4 months"
799082,Nyasha,100%,FALSE,5,Verified,Unlicensed,2011-07-09,"13 years, 4 months"
81058572,Cristina,,FALSE,3,Verified,Unlicensed,2016-07-01,"8 years, 4 months"
205115932,Edward,100%,FALSE,1,Verified,Unlicensed,2018-07-25,"6 years, 3 months"
463061,Lise,,FALSE,4,Verified,Unlicensed,2011-03-25,"13 years, 7 months"
284801973,Roy,100%,FALSE,1,Verified,Unlicensed,2019-08-11,"5 years, 2 months"
448142693,Yan Yun,100%,Not Available,2,Verified,OSE-STRREG-0001407,2022-03-05,"2 years, 8 months"
348318408,Catherine,,FALSE,4,Verified,Unlicensed,2020-06-01,"4 years, 5 months"
51038,Erica,100%,FALSE,4,Verified,Unlicensed,2009-11-03,"15 years, 0 months"
10633027,Sam,100%,Not Available,9,Verified,Unlicensed,2013-12-15,"10 years, 10 months"
340801756,Kenneth,100%,FALSE,1,Unverified,Unlicensed,2020-03-08,"4 years, 8 months"
496203800,RyRy,,FALSE,1,Verified,Unlicensed,2023-01-15,"1 years, 9 months"
21426910,Allen,100%,FALSE,2,Verified,Unlicensed,2014-09-16,"10 years, 1 months"
86213021,Alejandro,100%,TRUE,3,Verified,OSE-STRREG-0000754,2016-07-26,"8 years, 3 months"
8198553,Sharon,100%,FALSE,1,Verified,Unlicensed,2013-08-16,"11 years, 2 months"
53627900,Mahmood,100%,TRUE,1,Unverified,OSE-STRREG-0001107,2016-01-06,"8 years, 10 months"
515019561,Lisa,,FALSE,1,Unverified,Unlicensed,2023-05-16,"1 years, 5 months"
134669838,Ebenezer,,TRUE,1,Verified,Unlicensed,2017-06-12,"7 years, 4 months"
129743937,Win,100%,TRUE,4,Verified,OSE-STRREG-0001781,2017-05-10,"7 years, 5 months"
77085687,Wycliffe,100%,FALSE,2,Verified,Unlicensed,2016-06-11,"8 years, 4 months"
483976430,Emma,100%,FALSE,4,Verified,Exempt,2022-10-17,"2 years, 0 months"
11146570,Natalie,100%,TRUE,3,Verified,Unlicensed,2014-01-09,"10 years, 10 months"
21380762,Rachel,100%,FALSE,1,Verified,Unlicensed,2014-09-15,"10 years, 1 months"
1345611,Bahiyyah,100%,FALSE,4,Verified,Unlicensed,2011-10-28,"13 years, 0 months"
18999923,Guirlaine,100%,TRUE,3,Verified,Unlicensed,2014-07-27,"10 years, 3 months"
307330962,Juan,0%,FALSE,1,Verified,Unlicensed,2019-11-05,"5 years, 0 months"
175727782,Uros,100%,FALSE,3,Verified,Unlicensed,2018-02-27,"6 years, 8 months"
23898129,Toufik,0%,FALSE,3,Unverified,Unlicensed,2014-11-18,"9 years, 11 months"
8651852,Paolo,,FALSE,1,Verified,Unlicensed,2018-07-03,"6 years, 4 months"
327141792,Rachel,100%,FALSE,1,Verified,Unlicensed,2020-01-13,"4 years, 9 months"
535940581,Dawn,,FALSE,1,Verified,Unlicensed,2023-09-07,"1 years, 1 months"
471714486,Ioan,,FALSE,4,Verified,Unlicensed,2022-07-26,"2 years, 3 months"
71876303,Veronica,,TRUE,1,Unverified,Unlicensed,2016-05-13,"8 years, 5 months"
108550734,Ivonne,,TRUE,3,Verified,Unlicensed,2016-12-26,"7 years, 10 months"
73450674,Clinton,,TRUE,2,Unverified,Unlicensed,2016-05-22,"8 years, 5 months"
129643632,Benjamin,100%,TRUE,5,Unverified,Unlicensed,2017-05-09,"7 years, 6 months"
